Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Malaysia,548,Financial Development Index,FD_FD_IX,Value,0.1714299,0.2016124,0.2208347,0.2469541,0.2644148,0.3083884,0.3482317,0.3109521,0.3314036,0.4159099,0.4055271,0.4246129,0.5155745,0.6231107,0.5473986,0.519589,0.574644,0.6004227,0.5188357,0.5602903,0.5827485,0.5472305,0.5412323,0.5819362,0.6137565,0.5960307,0.6296133,0.688434,0.5832837,0.6484063,0.6547316,0.6704993,0.6822667,0.6872893,0.6835287
Maldives,556,Financial Markets Depth Index,FD_FMD_IX,Value,0.0032766,0.0032766,0.0054532,0.0065229,0.0058271,0.0049011,0.0043019,0.0033341,0.0025852,0.0027445,0.0029888,0.0023781,0.0020506,0.0027128,0.0028699,0.0027935,0.0028069,0.0027193,0.0028739,0.0031285,0.0029174,0.0031032,0.0034832,0.0033124,0.0032328,0.003444,0.003401,0.0038168,0.0030272,0.0030304,0.0026735,0.0026173,0,0,0
Maldives,556,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,558,Financial Institutions Depth Index,FD_FID_IX,Value,0.0274893,0.0294499,0.02768,0.0258884,0.026844,0.0304686,0.0335513,0.033224,0.0378754,0.0419668,0.0408281,0.0436197,0.0428948,0.0457691,0.0554938,0.0668396,0.0703505,0.0712412,0.0839052,0.0819818,0.0864785,0.0843344,0.0854446,0.0890922,0.0925172,0.1009374,0.1101983,0.1223931,0.1351803,0.1748809,0.1708755,0.1673997,0.1785475,0.1851376,0.1997724
Nepal,558,Financial Institutions Access Index,FD_FIA_IX,Value,0.0336678,0.0344319,0.0270607,0.0222827,0.0225503,0.0234814,0.0340967,0.0413039,0.0430669,0.0445135,0.0441035,0.043649,0.0419519,0.0413825,0.042345,0.0433401,0.0434157,0.0359011,0.0343339,0.0352668,0.0398447,0.0414146,0.043916,0.0418041,0.0415081,0.040718,0.0415897,0.0572349,0.056949,0.0748814,0.0826212,0.117479,0.1294416,0.1323467,0.1367826
Nepal,558,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.8213969,0.8213969,0.7789786,0.7347811,0.7347811,0.7347811,0.7825419,0.8077341,0.8077341,0.8077341,0.8077341,0.8030638,0.7984394,0.7938556,0.7893073,0.7847905,0.7803016,0.728448,0.7000955,0.7174804,0.715946,0.7363055,0.7237297,0.4874574,0.7141119,0.7648267,0.7384525,0.7077585,0.7427577,0.7476923,0.7274349,0.716634,0.7116545,0.7177914,0.7157235
Nepal,558,Financial Markets Depth Index,FD_FMD_IX,Value,0.0157544,0.016112,0.0126627,0.0104269,0.0105521,0.0109878,0.0159551,0.0193277,0.0201526,0.0208295,0.0206377,0.020425,0.0196309,0.0193644,0.0198148,0.0169225,0.0132555,0.0118703,0.015598,0.023011,0.0417168,0.0242156,0.021066,0.024421,0.0377381,0.0491634,0.0594216,0.1379499,0.1142336,0.119838,0.0892484,0.0571483,0.0606737,0.0601369,0.0599745
Nepal,558,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,558,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0648275,0.0662988,0.0521055,0.0429054,0.0434207,0.0452135,0.0656533,0.0795309,0.0829256,0.0857109,0.0849215,0.0840463,0.0807786,0.0796821,0.0815355,0.069634,0.0217874,0.0241428,0.0168328,0.0715549,0.0529887,0.0290862,0.04257,0.0627396,0.091514,0.0428975,0.0432595,0.0676469,0.0733926,0.0435149,0.0181495,0.0173604,0.0121244,0.0121244,0.0121244
Pakistan,564,Financial Institutions Index,FD_FI_IX,Value,0.2510467,0.2514806,0.2546488,0.2656741,0.2675917,0.2876472,0.298455,0.286314,0.2788437,0.2701315,0.265591,0.257726,0.2583393,0.2245599,0.228637,0.1962616,0.2010774,0.1714818,0.2262321,0.2103076,0.2219522,0.2210455,0.2357325,0.2478157,0.2593454,0.2648839,0.265408,0.2699912,0.2585117,0.2498236,0.2528009,0.2539293,0.2602695,0.2673688,0.2691388
Pakistan,564,Financial Markets Index,FD_FM_IX,Value,0.0303346,0.0304247,0.0310955,0.0335776,0.0340137,0.039019,0.0418338,0.0388245,0.037059,0.0355154,0.0402964,0.061095,0.063688,0.0914894,0.1214077,0.1188918,0.2244316,0.3622379,0.3412527,0.3816954,0.3874311,0.3444144,0.3968678,0.4287514,0.4368181,0.4475382,0.4373411,0.4555544,0.3534073,0.3032224,0.1507431,0.1163893,0.129673,0.1291495,0.1279331
Pakistan,564,Financial Institutions Depth Index,FD_FID_IX,Value,0.0736929,0.073912,0.0755415,0.0815714,0.0826309,0.0947903,0.1016285,0.0943177,0.0899679,0.0851055,0.0826302,0.077644,0.0795751,0.0848553,0.0791798,0.0940101,0.0957312,0.0940089,0.0918505,0.0912496,0.0779975,0.0764815,0.0810586,0.0930093,0.1019538,0.1051421,0.1066425,0.1236805,0.1062837,0.086344,0.0823474,0.0750436,0.0750426,0.0765282,0.0751252
Nicaragua,278,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,283,Financial Institutions Index,FD_FI_IX,Value,0.4425283,0.4626644,0.4306682,0.4221486,0.4138353,0.4085349,0.4148917,0.4133308,0.4400189,0.4584044,0.4744767,0.4707029,0.4479283,0.4672368,0.5202683,0.5326282,0.5091181,0.5291567,0.5114763,0.5539914,0.5252053,0.5096715,0.4708654,0.4418079,0.4430158,0.4485163,0.4563688,0.4688768,0.4723366,0.4896653,0.5072772,0.5183656,0.5311124,0.5325668,0.5622604
Peru,293,Financial Markets Depth Index,FD_FMD_IX,Value,0.0243091,0.0314303,0.0316161,0.0377972,0.0331746,0.0265205,0.0221543,0.0200915,0.0243888,0.0231958,0.0172351,0.0190717,0.0341081,0.0738293,0.0953158,0.1080663,0.1018576,0.1315213,0.0948696,0.1287035,0.103873,0.1014515,0.111685,0.1118668,0.1223427,0.1758835,0.2482963,0.3630105,0.1913075,0.2308132,0.2618294,0.1997036,0.2210458,0.2318489,0.2527294
Uruguay,298,Financial Markets Index,FD_FM_IX,Value,0.0430486,0.0455254,0.0798697,0.0553172,0.0482063,0.0523989,0.0466614,0.0374975,0.0408819,0.0417108,0.0359529,0.0291072,0.0291782,0.0282074,0.0350156,0.0260506,0.0242537,0.022962,0.0401569,0.0382753,0.0481127,0.0463394,0.0493495,0.0495247,0.0480637,0.0481751,0.0503086,0.0851779,0.0604682,0.0573929,0.0537042,0.0507991,0.0522837,0.0523985,0.0520769
Uruguay,298,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.7955731,0.814468,0.9171883,0.791914,0.7250344,0.7605543,0.703316,0.5711753,0.6141229,0.6243318,0.5331923,0.4197992,0.3742056,0.3362392,0.2938283,0.291626,0.1813645,0.25229,0.2350369,0.1654329,0.318699,0.2779289,0.1850988,0.1858907,0.2589965,0.4538011,0.5084434,0.5756161,0.5699002,0.4361183,0.5641257,0.5878509,0.5650966,0.5721779,0.5064664
"Venezuela, Republica Bolivariana de",299,Financial Markets Efficiency Index,FD_FME_IX,Value,0.0452242,0.0439816,0.0484737,0.0508277,0.0423566,0.0426106,0.0504579,0.0491154,0.0496076,0.055552,0.4462242,0.3255282,0.2750271,0.2359279,0.1517699,0.1290748,0.1827617,0.3077323,0.135814,0.100493,0.0863895,0.0540143,0.0205534,0.0372362,0.0893665,0.0439932,0.0987077,0.0760188,0.0533299,0.030641,0.007952,0.0084057,0.0023135,0.0023135,0.0023135
Antigua and Barbuda,311,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bahamas, The",313,Financial Institutions Depth Index,FD_FID_IX,Value,0.2792611,0.2680264,0.2899054,0.3116572,0.3017798,0.2876965,0.2931335,0.3073981,0.2977045,0.2838528,0.3319824,0.3577379,0.3627958,0.3774091,0.3842835,0.397221,0.4029219,0.3928035,0.3811205,0.3479238,0.3255478,0.3975114,0.3894351,0.377211,0.3835886,0.4072431,0.4251904,0.4341568,0.4444418,0.4557573,0.4531961,0.4557441,0.4474036,0.4175538,0.4146167
"Bahamas, The",313,Financial Markets Access Index,FD_FMA_IX,Value,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4752933,0.4752933,0.4752933,0.4752933,0.4399481,0.5,0.5,0.5,0.3915157,0.3915157,0.3915157,0.3915157,0.3534997,0.5,0.339012,0.3326045,0.3326045,0.3326045
Aruba,314,Financial Institutions Index,FD_FI_IX,Value,0,0,0,0,0,0,0.4032817,0.4829312,0.4998967,0.4795485,0.4691125,0.4519985,0.4159053,0.3720752,0.3342552,0.351907,0.3609997,0.3610258,0.3513283,0.3394174,0.3694968,0.3626966,0.3466592,0.3353935,0.3433692,0.3367569,0.3579388,0.3338155,0.3395728,0.351888,0.3655656,0.3657805,0.3863577,0.3712354,0.3665688
Malawi,676,Financial Markets Index,FD_FM_IX,Value,0.0208675,0.0204728,0.0205834,0.0211962,0.019123,0.015908,0.0152143,0.0152607,0.0119596,0.011469,0.0132831,0.0154274,0.0223044,0.0182555,0.0234493,0.018271,0.0130028,0.0135984,0.0146157,0.0138083,0.0144254,0.0134578,0.0128181,0.0126433,0.0214799,0.0206769,0.0290106,0.0374358,0.045629,0.0297824,0.028364,0.0359553,0.0214402,0.0214402,0.0214402
Malawi,676,Financial Institutions Depth Index,FD_FID_IX,Value,0.1374245,0.1299096,0.1320383,0.1330396,0.1003884,0.0820621,0.0807073,0.0588319,0.057227,0.0684817,0.0765378,0.080194,0.098952,0.0775922,0.0793886,0.0630759,0.0546878,0.0619712,0.0700877,0.0703073,0.0789833,0.0829441,0.0449939,0.046403,0.0477634,0.0418399,0.0456323,0.0501806,0.0681157,0.070717,0.0780921,0.0838084,0.0933539,0.0928238,0.089463
Malawi,676,Financial Institutions Access Index,FD_FIA_IX,Value,0.0233243,0.022883,0.0230067,0.0236916,0.0213743,0.0177808,0.0170054,0.0170573,0.0133676,0.0128192,0.0148469,0.0172437,0.0249303,0.0204048,0.02621,0.0204221,0.0145337,0.0151994,0.0163364,0.0154339,0.0161237,0.0150422,0.0143272,0.0141318,0.014318,0.0174327,0.0170106,0.0283121,0.0320206,0.037386,0.0454603,0.0302397,0.0563302,0.057926,0.0590426
Malawi,676,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.6721636,0.6721636,0.6721636,0.6783487,0.7163925,0.6867272,0.6767045,0.7021109,0.6049322,0.5626066,0.6001766,0.6377594,0.6923984,0.6270055,0.6771879,0.5586861,0.4418891,0.4531235,0.4766623,0.3212444,0.3629739,0.2899678,0.3140911,0.3075594,0.2509085,0.256549,0.3868363,0.3629172,0.2622135,0.2940155,0.268411,0.2789057,0.3587951,0.308772,0.2882763
Mali,678,Financial Development Index,FD_FD_IX,Value,0.0695122,0.0691966,0.0697386,0.0803152,0.0747077,0.0754997,0.0760514,0.0683482,0.063415,0.0616642,0.0583051,0.0577658,0.0587366,0.0583394,0.0563556,0.0868213,0.0956538,0.0960845,0.0924569,0.086499,0.084877,0.0980574,0.1001554,0.0980196,0.0994664,0.0846959,0.0870274,0.0912363,0.0878124,0.0846698,0.0926434,0.1008441,0.0958554,0.0979204,0.1059025
Mali,678,Financial Institutions Index,FD_FI_IX,Value,0.1261538,0.1256899,0.1266299,0.1462559,0.1354083,0.1367084,0.1373557,0.1230069,0.1147643,0.1111922,0.1049412,0.1040525,0.1056655,0.1050076,0.1010632,0.1595567,0.1773348,0.177869,0.1637514,0.1494905,0.155,0.1828336,0.1768033,0.1717454,0.1671526,0.1630609,0.1730375,0.177492,0.1710295,0.1675598,0.1842038,0.2005093,0.1905904,0.1946961,0.2105671
Mali,678,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.3385222,0.3421643,0.3421643,0.4141481,0.3997136,0.3997136,0.3900751,0.3415734,0.3367205,0.317269,0.2977817,0.2977817,0.2977817,0.2977817,0.2977817,0.4964693,0.5453141,0.5440978,0.4752968,0.4178538,0.4389231,0.5453149,0.5079551,0.4897898,0.4709238,0.4648491,0.4936436,0.501765,0.4830346,0.46232,0.5112888,0.5444638,0.4974039,0.4968231,0.5486552
Mauritania,682,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.7549597,0.7549597,0.7549597,0.7549597,0.7549597,0.8599105,0.8256399,0.7930911,0.7930911,0.852972,0.852972,0.852972,0.6876036,0.6558131,0.6455649,0.5400891,0.4555821,0.4203154,0.4470831,0.3687928,0.2970712,0.3891951,0.4128098,0.4224204,0.4279341,0.4783435,0.4791726,0.4381546,0.4732375,0.4458387,0.4982909,0.5192915,0.5209132,0.5086098,0.5615113
Mauritania,682,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,684,Financial Development Index,FD_FD_IX,Value,0.2646139,0.2681428,0.2967273,0.2751137,0.2829032,0.2645735,0.2553644,0.2618848,0.264531,0.2667077,0.2599162,0.2691155,0.28931,0.309213,0.3511466,0.3376874,0.3282695,0.3328079,0.3403233,0.3370368,0.3373978,0.3454796,0.299323,0.3299865,0.3346341,0.3607157,0.3597332,0.3802721,0.3740822,0.3958948,0.3975144,0.4030164,0.4073803,0.4163135,0.4345717
Burundi,618,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.3179018,0.4104472,0.444546,0.4107709,0.4107709,0.4107709,0.5175128,0.4716605,0.3910008,0.3910008,0.3910008,0.3910008,0.3910008,0.3910008,0.416428,0.4739672,0.494455,0.5418819,0.5411064,0.6257054,0.5645105,0.491726,0.5455568,0.5203746,0.5197688,0.4962493,0.4105567,0.3957645,0.468549,0.5122131,0.5297729,0.4627844,0.4238203,0.4518445,0.5899333
Burundi,618,Financial Markets Depth Index,FD_FMD_IX,Value,0.0022302,0.0031001,0.0030445,0.0027668,0.0027668,0.0026673,0.0034517,0.0032193,0.0031688,0.0033296,0.0035563,0.0038637,0.003814,0.0040975,0.0043484,0.0044563,0.0049104,0.0043861,0.0047746,0.0049254,0.0048989,0.009673,0.0126373,0.0127743,0.0111684,0.0081871,0.006636,0.0153054,0.0108404,0.0182339,0.1153167,0.1161045,0.1517844,0.2184775,0.2284538
Cameroon,622,Financial Institutions Depth Index,FD_FID_IX,Value,0.1166443,0.1183018,0.1186146,0.1172982,0.0958053,0.0855998,0.0905626,0.0982252,0.0943278,0.0952073,0.1007169,0.1009496,0.0696231,0.0606827,0.0607364,0.0576064,0.0551561,0.0441744,0.0445722,0.0468051,0.0454627,0.0499365,0.0526293,0.0545158,0.0542875,0.055116,0.0524157,0.0550864,0.0565575,0.0569185,0.0580483,0.0640101,0.0653902,0.0671554,0.068384
El Salvador,253,Financial Markets Access Index,FD_FMA_IX,Value,0.0137122,0.0150575,0.0173661,0.0186341,0.0188939,0.0206314,0.0180525,0.018332,0.018875,0.0180553,0.0154926,0.0146845,0.01385,0.016018,0.0150153,0.0159676,0.0166292,0.0169306,0.0199619,0.0242776,0.0250011,0.0233939,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734,0.025734
Guatemala,258,Financial Development Index,FD_FD_IX,Value,0.2406486,0.2419048,0.2291825,0.2203686,0.2230948,0.2199997,0.2092274,0.2132794,0.2127067,0.2108885,0.1764183,0.1216872,0.1257487,0.1167649,0.1396808,0.1336691,0.1327451,0.1396282,0.1521847,0.1434769,0.1515841,0.1569712,0.1583626,0.1636743,0.1674179,0.1689598,0.1739214,0.2030148,0.2112683,0.2158699,0.2197963,0.2216448,0.2298639,0.2423087,0.2411877
Algeria,612,Financial Development Index,FD_FD_IX,Value,0.1397639,0.1374088,0.1463317,0.1514874,0.1553657,0.1560473,0.1632642,0.1647619,0.1678033,0.1607251,0.1511023,0.1340287,0.1301544,0.1315347,0.1250331,0.1277148,0.1177931,0.1278359,0.1192344,0.1290011,0.125356,0.1203735,0.1241079,0.1280417,0.1169758,0.1143761,0.1151998,0.12111,0.1292599,0.1276261,0.1274944,0.1251166,0.1255636,0.1268159,0.1316626
Algeria,612,Financial Institutions Index,FD_FI_IX,Value,0.2672112,0.2630394,0.2786618,0.2876389,0.2943673,0.2955491,0.3062235,0.3110786,0.3125244,0.3021552,0.2870246,0.2559873,0.2489066,0.2514272,0.2394588,0.2448464,0.2261825,0.2449556,0.2284185,0.2477753,0.2439891,0.2332461,0.239022,0.2477635,0.2256021,0.2219886,0.2242557,0.2321818,0.2500103,0.2456437,0.2478102,0.2453194,0.247391,0.2499931,0.2597345
Algeria,612,Financial Markets Index,FD_FM_IX,Value,0.0106828,0.0101719,0.0122909,0.0135651,0.0145479,0.0147214,0.0183965,0.0165191,0.0211206,0.0174161,0.0134138,0.0105033,0.0098807,0.0101046,0.0091457,0.0090903,0.0080267,0.0092217,0.0086564,0.0087189,0.0052575,0.0060938,0.007743,0.006823,0.006982,0.0054266,0.0047972,0.0086225,0.0069986,0.0081166,0.0056883,0.0034513,0.0022684,0.0021562,0.0020516
Algeria,612,Financial Institutions Depth Index,FD_FID_IX,Value,0.0607695,0.0578631,0.0699175,0.0771657,0.0827565,0.0837432,0.0929844,0.0972476,0.0985222,0.0896758,0.0775716,0.0576211,0.0533531,0.0549665,0.0485229,0.047516,0.0415736,0.0407458,0.042273,0.0429499,0.0316538,0.037623,0.0520237,0.0480942,0.0470414,0.0477974,0.0482132,0.0512322,0.0523795,0.0663588,0.0603491,0.0538625,0.0552622,0.0626261,0.0661337
Algeria,612,Financial Institutions Access Index,FD_FIA_IX,Value,0.0789876,0.0752099,0.0908781,0.1002992,0.1075661,0.1088486,0.1208602,0.1264015,0.1280583,0.1165597,0.1008268,0.0748953,0.0693479,0.0713431,0.0627992,0.062306,0.0594345,0.0592737,0.0575565,0.060939,0.0612255,0.0600898,0.0633343,0.0687762,0.0563226,0.0573683,0.0639633,0.0715778,0.0756851,0.0803659,0.0821135,0.0841843,0.0852355,0.0868413,0.091682
Algeria,612,Financial Markets Depth Index,FD_FMD_IX,Value,0.0241006,0.022948,0.0277287,0.0306032,0.0328205,0.0332118,0.0368768,0.0385675,0.039073,0.0355646,0.0307642,0.022852,0.0211594,0.0217682,0.0191613,0.0190108,0.0161192,0.020603,0.0190661,0.0192362,0.0098261,0.0120995,0.0165831,0.014082,0.0145141,0.0102857,0.0085747,0.018974,0.0145593,0.0175988,0.0109971,0.0049158,0.0017001,0.0013952,0.0011107
Angola,614,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037834,0.0467071,0.0755757,0.0908577,0.0906798,0.0702031,0.0754501,0.0739589,0.0785038,0.0852576,0.0810838,0.0619033,0.0458166,0.0334866,0.0400657,0.0320769,0.0257712,0.0175269,0.0228748,0.0297033
Angola,614,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294628,0.0319346,0.0322016,0.0316571,0.0275996,0.0237155,0.0261132,0.0311459,0.0293004,0.0285982,0.0378362,0.0622489,0.077071,0.0986738,0.1191684,0.1611983,0.1880153,0.2120185,0.2384344,0.2551708
Angola,614,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966479,0.1193143,0.1930601,0.2348885,0.2344048,0.1794352,0.1940957,0.1904116,0.2027672,0.2218398,0.2104931,0.1496549,0.1059223,0.0823297,0.1002151,0.0784973,0.061355,0.0389424,0.053481,0.0720446
Vietnam,582,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.0152336,0.0143652,0.0135346,0.0146643,0.0168125,0.0180048,0.0196651,0.0211817,0.0223792,0.0235186,0.0257265,0.0258988,0.0266912,0.0343315,0.0406091,0.0614159,0.0958534,0.110602,0.1213934,0.137805,0.1384108,0.1501577,0.1598289
Vietnam,582,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.6385185,0.5613521,0.5014811,0.5770612,0.6480302,0.5765518,0.6351078,0.6819682,0.6340325,0.6747592,0.682283,0.6985275,0.7194319,0.7235463,0.724969,0.7505445,0.7358024,0.7327858,0.7509156,0.7444471,0.719685,0.7244757,0.7388906
Vietnam,582,Financial Markets Depth Index,FD_FMD_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.0180851,0.0170541,0.0160681,0.0174092,0.022792,0.0221366,0.0223913,0.0232036,0.0195834,0.0155524,0.0211598,0.0203379,0.0182342,0.0259406,0.0725931,0.2026519,0.1024032,0.2282821,0.1848113,0.1365429,0.1479272,0.1643275,0.1684591
Vietnam,582,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0.2624671,0.2475043,0.233194,0.2526579,0.3147737,0.3200791,0.3222676,0.314005,0.2953234,0.2652124,0.335223,0.3164395,0.3064231,0.2434403,0.2200861,0.8636124,0.4398644,1,0.8124775,0.290353,0.1295432,0.1295432,0.1295432
Djibouti,611,Financial Markets Index,FD_FM_IX,Value,0,0,0,0,0.0783717,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0842901,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0844147,0.0828245,0.0743844,0.0711269,0.0691332,0.0691922,0.0710663,0.0612506,0.0574242,0.0533793,0.0486177,0.0445057,0.0413932,0.0379128
Djibouti,611,Financial Institutions Depth Index,FD_FID_IX,Value,0,0,0,0,0.1438886,0.1654486,0.1809673,0.1913596,0.1847932,0.1862311,0.1600859,0.1520016,0.1443563,0.1314662,0.1294574,0.152885,0.1663637,0.1640821,0.1842753,0.1428712,0.1554419,0.1281739,0.1182626,0.1094809,0.0952997,0.0906113,0.0910213,0.104922,0.1033992,0.1138014,0.1312769,0.1241551,0.1191051,0.1246166,0.1246003
Djibouti,611,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0.0191723,0.0220451,0.0241129,0.0254976,0.0246226,0.0248142,0.0235331,0.0217413,0.0206202,0.0219986,0.0219519,0.0225692,0.0220052,0.0220793,0.0213327,0.0228936,0.0235225,0.0218134,0.0211701,0.0205825,0.0272169,0.0264822,0.0311504,0.0303655,0.038881,0.0496694,0.0622072,0.0706061,0.0784775,0.0814282,0.0977533
Djibouti,611,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0,0,0,0,0.6210971,0.662164,0.6877836,0.7034913,0.6929791,0.6952522,0.6952522,0.6646682,0.6466044,0.6808096,0.654765,0.6650907,0.5736083,0.5768661,0.5178483,0.5547058,0.5558722,0.5558009,0.5822461,0.5391026,0.5977199,0.6051086,0.6644442,0.7055537,0.7013283,0.6908403,0.6667153,0.6283075,0.6262116,0.6029483,0.571399
Djibouti,611,Financial Markets Access Index,FD_FMA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,611,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,514,Financial Markets Efficiency Index,FD_FME_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,522,Financial Institutions Access Index,FD_FIA_IX,Value,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125524,0.0178934,0.0188696,0.0256139,0.0265855,0.0230437,0.0220608,0.0211193,0.0225873,0.0220052,0.0261734,0.0277273,0.0248444,0.0284265,0.0387858,0.0515371,0.0633494,0.0693612,0.0747923,0.0828324,0.0924005,0.1144544
Kenya,664,Financial Institutions Depth Index,FD_FID_IX,Value,0.2262875,0.2178976,0.2120246,0.2004673,0.1969752,0.2005814,0.2003532,0.1910618,0.1963497,0.1994454,0.1935527,0.192884,0.1971157,0.1932576,0.1983128,0.2137391,0.171314,0.1822878,0.1756584,0.1838323,0.1739973,0.1763181,0.1944352,0.1996228,0.2065503,0.2102122,0.2035675,0.1984519,0.196829,0.2027563,0.2326404,0.2369504,0.2154523,0.2226813,0.2352131
Lesotho,666,Financial Development Index,FD_FD_IX,Value,0.1298287,0.1591172,0.1647214,0.1571766,0.1597458,0.1569051,0.1582136,0.146556,0.147996,0.1339671,0.1273875,0.1363665,0.1284374,0.1375288,0.1707256,0.1713041,0.1341209,0.1539801,0.1425136,0.1378065,0.1312011,0.1339893,0.1200271,0.1203803,0.1309481,0.1412191,0.1427145,0.1479669,0.141617,0.1444176,0.1475647,0.1489631,0.1487454,0.1548073,0.1552967
Lesotho,666,Financial Institutions Index,FD_FI_IX,Value,0.2546299,0.3110032,0.3218675,0.3073828,0.3127392,0.3074073,0.3102217,0.2875914,0.2903996,0.2630858,0.2502554,0.2678687,0.2523183,0.2702307,0.3349859,0.3364884,0.2635115,0.302716,0.280241,0.2710592,0.2582006,0.2638881,0.2363641,0.2370387,0.2577662,0.2780153,0.2808792,0.2913271,0.2788343,0.2844266,0.2914591,0.294515,0.2939584,0.3058211,0.3069863
Lesotho,666,Financial Institutions Depth Index,FD_FID_IX,Value,0.1415962,0.2166817,0.2363883,0.2229536,0.2674806,0.2858647,0.2566123,0.2346049,0.239299,0.2401127,0.2589628,0.2851143,0.2702508,0.3156841,0.3776391,0.3320106,0.2803791,0.3562091,0.3087303,0.2890203,0.271976,0.2459255,0.2495489,0.2307751,0.2324276,0.235447,0.2430566,0.2648416,0.2649065,0.2719887,0.2744831,0.2775064,0.295286,0.3013408,0.3027274
Lesotho,666,Financial Institutions Access Index,FD_FIA_IX,Value,0.0579805,0.0887263,0.0933306,0.0847919,0.0806965,0.0754722,0.0719568,0.0628938,0.0638022,0.0542205,0.050061,0.054022,0.0504686,0.0531783,0.0738352,0.0680162,0.0522421,0.0568943,0.0515456,0.0486137,0.0440719,0.041698,0.0377792,0.0382354,0.042937,0.046173,0.0417611,0.0484339,0.0540454,0.0589568,0.0741702,0.0780735,0.0828609,0.093831,0.0952087
Lesotho,666,Financial Institutions Efficiency Index,FD_FIE_IX,Value,0.6448064,0.6923849,0.695578,0.6753552,0.6334195,0.5933997,0.6543561,0.6176348,0.6195146,0.5310273,0.4605642,0.4801227,0.4503106,0.4433316,0.558221,0.6430207,0.4738719,0.4968559,0.4940274,0.4945212,0.4796775,0.5446839,0.4422398,0.4728847,0.5405663,0.6066501,0.6125798,0.6077883,0.5521599,0.5545318,0.5532303,0.55392,0.5170445,0.5349867,0.5350633
Lesotho,666,Financial Markets Depth Index,FD_FMD_IX,Value,0.0095417,0.0146015,0.0153592,0.013954,0.01328,0.0124203,0.0118418,0.0103503,0.0104998,0.0089229,0.0082384,0.0088903,0.0083055,0.0087514,0.0121509,0.0111933,0.0085974,0.009363,0.0084827,0.0080002,0.0072528,0.0068621,0.0062172,0.0062923,0.007066,0.0075358,0.0078334,0.007821,0.0074604,0.0073953,0.0052883,0.0045395,0.004876,0.0053931,0.0048708
